,ID,Start time,Completion time,Email,Name,Language,AlreadyUse,HasInterest,PossibleFunctions,Other,KnowYourName,Subtitles,Formal/informal,M/F/NB,Age,Gender
400,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
401,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Vækkeur (præcis klokkeslæt),søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
402,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Timer (om X minutter),søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
403,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,"""Fortæl mig en vittighed""",søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
404,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Dagens nyheder,søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
405,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
406,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,Matematiske beregninger,søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
407,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
408,51,2022-02-11 11:55:22,2022-02-11 11:58:00,anonymous,,Dansk,Nej,Ja,,søgning i youtube,Ja,Ja,Formelt sprog,Ikke-binær,35-44,Kvinde
409,52,2022-02-11 12:23:01,2022-02-11 12:25:03,anonymous,,Dansk,Nej,Nej,Vækkeur (præcis klokkeslæt),,Nej,Nej,Familiært sprog,Kvinde,18-24,Kvinde
410,52,2022-02-11 12:23:01,2022-02-11 12:25:03,anonymous,,Dansk,Nej,Nej,Matematiske beregninger,,Nej,Nej,Familiært sprog,Kvinde,18-24,Kvinde
411,52,2022-02-11 12:23:01,2022-02-11 12:25:03,anonymous,,Dansk,Nej,Nej,,,Nej,Nej,Familiært sprog,Kvinde,18-24,Kvinde
412,53,2022-02-11 12:24:18,2022-02-11 12:25:31,anonymous,,Dansk,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Kvinde,55-64,Kvinde
413,53,2022-02-11 12:24:18,2022-02-11 12:25:31,anonymous,,Dansk,Nej,Nej,Dagens nyheder,,Nej,Ja,Formelt sprog,Kvinde,55-64,Kvinde
414,53,2022-02-11 12:24:18,2022-02-11 12:25:31,anonymous,,Dansk,Nej,Nej,,,Nej,Ja,Formelt sprog,Kvinde,55-64,Kvinde
415,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
416,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
417,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
418,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
419,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
420,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
421,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
422,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
423,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
424,54,2022-02-11 12:23:19,2022-02-11 12:25:38,anonymous,,Dansk,Ja,Ja,,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
425,55,2022-02-11 12:22:50,2022-02-11 12:26:30,anonymous,,Dansk,Nej,Nej,Oplæse indkomne emails,,Nej,Nej,Formelt sprog,Mand,18-24,Kvinde
426,55,2022-02-11 12:22:50,2022-02-11 12:26:30,anonymous,,Dansk,Nej,Nej,To-do liste,,Nej,Nej,Formelt sprog,Mand,18-24,Kvinde
427,55,2022-02-11 12:22:50,2022-02-11 12:26:30,anonymous,,Dansk,Nej,Nej,Vækkeur (præcis klokkeslæt),,Nej,Nej,Formelt sprog,Mand,18-24,Kvinde
428,55,2022-02-11 12:22:50,2022-02-11 12:26:30,anonymous,,Dansk,Nej,Nej,Dagens nyheder,,Nej,Nej,Formelt sprog,Mand,18-24,Kvinde
429,55,2022-02-11 12:22:50,2022-02-11 12:26:30,anonymous,,Dansk,Nej,Nej,,,Nej,Nej,Formelt sprog,Mand,18-24,Kvinde
430,56,2022-02-11 12:25:40,2022-02-11 12:27:20,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Mand
431,56,2022-02-11 12:25:40,2022-02-11 12:27:20,anonymous,,Dansk,Nej,Ja,To-do liste,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Mand
432,56,2022-02-11 12:25:40,2022-02-11 12:27:20,anonymous,,Dansk,Nej,Ja,,,Nej,Nej,Familiært sprog,Ikke-binær,55-64,Mand
433,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
434,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
435,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
436,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
437,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
438,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
439,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,To-do liste,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
440,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
441,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
442,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
443,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Familiært sprog,Mand,55-64,Mand
444,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
445,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
446,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Mand,55-64,Mand
447,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
448,57,2022-02-11 12:53:39,2022-02-11 12:55:11,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
449,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,Matematiske beregninger,,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
450,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,To-do liste,,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
451,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,Oplæse indkomne emails,,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
452,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
453,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,Påmindelser (du vælger hvornår),,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
454,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,Dagens nyheder,,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
455,58,2022-02-11 12:59:56,2022-02-11 13:01:11,anonymous,,Dansk,Ja,Nej,,,Nej,Ja,Familiært sprog,Kvinde,18-24,Kvinde
456,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
457,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
458,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
459,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
460,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,To-do liste,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
461,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
462,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
463,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
464,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
465,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
466,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
467,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
468,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
469,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
470,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
471,59,2022-02-11 13:07:51,2022-02-11 13:08:50,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
472,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
473,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
474,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
475,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Oplæse indkomne emails,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
476,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
477,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
478,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Timer (om X minutter),,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
479,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,"""Fortæl mig en vittighed""",,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
480,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
481,60,2022-02-11 13:08:48,2022-02-11 13:10:32,anonymous,,English (United States)‎,Nej,Nej,,,Ja,Ja,Formelt sprog,Kvinde,18-24,Mand
482,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
483,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
484,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
485,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,To-do liste,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
486,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
487,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
488,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
489,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
490,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
491,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
492,61,2022-02-11 13:19:26,2022-02-11 13:22:48,anonymous,,Dansk,Ja,Ja,,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Kvinde
493,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
494,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
495,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
496,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Sende emails,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
497,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Oplæse indkomne emails,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
498,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
499,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,To-do liste,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
500,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
501,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
502,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Timer (om X minutter),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
503,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
504,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Dagens nyheder,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
505,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
506,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,Matematiske beregninger,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
507,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
508,62,2022-02-11 14:52:15,2022-02-11 14:53:33,anonymous,,Dansk,Nej,Ja,,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Kvinde
509,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
510,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,To-do liste,,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
511,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
512,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
513,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,Åbner programmer på din desktop,,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
514,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
515,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
516,63,2022-02-11 15:28:48,2022-02-11 15:30:25,anonymous,,Dansk,Nej,Ja,,,Ja,Ja,Familiært sprog,Kvinde,25-34,Mand
517,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
518,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Informationssøgning på Wikipedia,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
519,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Oplæse indkomne emails,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
520,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,To-do liste,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
521,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
522,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Timer (om X minutter),,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
523,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Matematiske beregninger,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
524,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
525,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,Dagens nyheder,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
526,64,2022-02-11 15:34:36,2022-02-11 15:35:41,anonymous,,English (United States)‎,Nej,Ja,,,Nej,Ja,Familiært sprog,Ikke-binær,25-34,Mand
527,65,2022-02-11 16:44:59,2022-02-11 16:47:39,anonymous,,Dansk,Nej,Nej,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
528,65,2022-02-11 16:44:59,2022-02-11 16:47:39,anonymous,,Dansk,Nej,Nej,Dagens nyheder,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
529,65,2022-02-11 16:44:59,2022-02-11 16:47:39,anonymous,,Dansk,Nej,Nej,,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
530,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Mand,18-24,Mand
531,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Mand,18-24,Mand
532,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,To-do liste,,Nej,Ja,Familiært sprog,Mand,18-24,Mand
533,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Familiært sprog,Mand,18-24,Mand
534,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,Åbner programmer på din desktop,,Nej,Ja,Familiært sprog,Mand,18-24,Mand
535,66,2022-02-11 17:03:01,2022-02-11 17:04:28,anonymous,,English (United States)‎,Ja,Ja,,,Nej,Ja,Familiært sprog,Mand,18-24,Mand
536,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
537,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
538,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Sende emails,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
539,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
540,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
541,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,To-do liste,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
542,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
543,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
544,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
545,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
